,Dataset,Subject,Retest,Ix,Fullname,Sxfm,Dxfm,Clustering,Degree,Homophilic,Homotopic
74,UPSM1,0025236,1,9,UPSM1_0025236_1,raw,ptr,(0.406947853930337+0j),33.10676903672136,0.9937691228012705,0.6766651562821485
75,UPSM1,0025236,1,9,UPSM1_0025236_1,raw,combat,(0.18565155916020493+0.0020083897416486958j),13.122265414145367,0.9288042047287929,0.9185161407937721
76,UPSM1,0025236,1,9,UPSM1_0025236_1,ptr,raw,(0.4264213796123422+0j),34.510715394968415,0.9377924509771763,0.9031155067829537
77,UPSM1,0025236,1,9,UPSM1_0025236_1,ptr,zscore,(0.20436257467142718+0.10487496132775138j),-0.2606944151320566,0.7393883434016706,0.836972052489757
78,UPSM1,0025236,1,9,UPSM1_0025236_1,ptr,ptr,(0.4232795676790689+0j),34.43030516716872,0.9937240677076974,0.7027855255121995
79,UPSM1,0025236,1,9,UPSM1_0025236_1,ptr,combat,(0.401129041450227+0.005777240501723716j),34.79670665361187,0.9204835823539308,0.9045663922182938
80,UPSM1,0025249,2,10,UPSM1_0025249_2,raw,raw,(0.17470767815809343+0j),11.466285161314286,0.986081086293681,0.06968602294562462
81,UPSM1,0025249,2,10,UPSM1_0025249_2,raw,zscore,(0.10415684831345574+0.055358071285942514j),-6.3500362249026,0.7271506166824223,0.014856104138049985
82,UPSM1,0025249,2,10,UPSM1_0025249_2,raw,ptr,(0.40730040583070204+0j),32.907350140805455,0.9966872622813111,0.008763689832760657
83,UPSM1,0025249,2,10,UPSM1_0025249_2,raw,combat,(0.18225498730141654+0.0013512983957267655j),13.043754492427423,0.9735558246592497,0.09225515206859103
84,UPSM1,0025249,2,10,UPSM1_0025249_2,ptr,raw,(0.4257932917293947+0j),34.51071539496842,0.986081086293681,0.06968602294562462
85,UPSM1,0025249,2,10,UPSM1_0025249_2,ptr,zscore,(0.2107298503110215+0.10906706341115147j),0.11234625825193255,0.8334987115044401,0.02343139249431388
86,UPSM1,0025249,2,10,UPSM1_0025249_2,ptr,ptr,(0.4261944145602436+0j),34.41056019726992,0.9955253375141212,0.011498306876952767
87,UPSM1,0025249,2,10,UPSM1_0025249_2,ptr,combat,(0.39963092407491635+0.0027748073642156652j),34.73470128286431,0.9801341462373447,0.08610773753755269
88,UPSM1,0025236,2,11,UPSM1_0025236_2,raw,raw,(0.1747696121569265+0j),11.050588646097145,0.8404425758596015,0.6114434148176964
89,UPSM1,0025236,2,11,UPSM1_0025236_2,raw,zscore,(0.14524512445431137+0.07770554993052273j),-10.375888307088937,0.25010496312244435,0.43706589492900316
90,UPSM1,0025236,2,11,UPSM1_0025236_2,raw,ptr,(0.3952318747822197+0j),31.919116781854584,0.9445054428402669,0.34950602759318694
91,UPSM1,0025236,2,11,UPSM1_0025236_2,raw,combat,(0.18075814825317665+0.0016593833857989153j),12.606504357245251,0.7743802294077259,0.6828728037434443
92,UPSM1,0025236,2,11,UPSM1_0025236_2,ptr,raw,(0.4252744465199359+0j),34.51071539496843,0.8404425758596015,0.6114434148176964
93,UPSM1,0025236,2,11,UPSM1_0025236_2,ptr,zscore,(0.22657574262758606+0.11404101469550235j),-0.2038959695330513,0.3412640566202715,0.4323767334572385
94,UPSM1,0025236,2,11,UPSM1_0025236_2,ptr,ptr,(0.4290741373234636+0j),34.52562612334316,0.9131672884395721,0.40136658619595783
95,UPSM1,0025236,2,11,UPSM1_0025236_2,ptr,combat,(0.40147000115141296+0.004038753244415449j),34.74966524154063,0.7900017384718286,0.644772642660425
96,UPSM1,0025252,1,12,UPSM1_0025252_1,raw,raw,(0.15048382988018352+0j),10.679276674314284,0.9935331832874592,0.33092216624833715
97,UPSM1,0025252,1,12,UPSM1_0025252_1,raw,zscore,(0.1461604265423795+0.08391036820514984j),-13.015140713399756,0.8982138844295037,0.16528072913482106
98,UPSM1,0025252,1,12,UPSM1_0025252_1,raw,ptr,(0.3781381297269593+0j),30.94009317868166,0.9995195861004885,0.11951604004896565
99,UPSM1,0025252,1,12,UPSM1_0025252_1,raw,combat,(0.15895752096423776+0.0020326112390242645j),12.210771121926513,0.9833792823377504,0.4210297283719791
100,UPSM1,0025252,1,12,UPSM1_0025252_1,ptr,raw,(0.4273749625967907+0j),34.510715394968415,0.9935331832874592,0.33092216624833715
101,UPSM1,0025252,1,12,UPSM1_0025252_1,ptr,zscore,(0.2429163953809441+0.12321344582941082j),0.1315361938039695,0.9420819247168299,0.17881732132570838
102,UPSM1,0025252,1,12,UPSM1_0025252_1,ptr,ptr,(0.42916391723894465+0j),34.56470232184167,0.9996628870745581,0.13415993406862853
103,UPSM1,0025252,1,12,UPSM1_0025252_1,ptr,combat,(0.39472669839557006+0.004864218349147311j),34.6993423449405,0.9867508116621834,0.3801361047804661
104,UPSM1,0025237,1,13,UPSM1_0025237_1,raw,raw,(0.1587492141130436+0j),10.735375911657144,0.3971968012227064,0.7779911272769225
105,UPSM1,0025237,1,13,UPSM1_0025237_1,raw,zscore,(0.12524693529870073+0.06891884603939874j),-13.241255226264748,0.01440145322072507,0.7338509195634422
106,UPSM1,0025237,1,13,UPSM1_0025237_1,raw,ptr,(0.3811569069538292+0j),30.949097630127316,0.6068101581340047,0.6863236114244601
107,UPSM1,0025237,1,13,UPSM1_0025237_1,raw,combat,(0.18216335240831108+0.001934397412642902j),12.184362410697762,0.3485857264841774,0.82098213370277
108,UPSM1,0025237,1,13,UPSM1_0025237_1,ptr,raw,(0.4278392503286415+0j),34.510715394968436,0.3971968012227064,0.7779911272769225
109,UPSM1,0025237,1,13,UPSM1_0025237_1,ptr,zscore,(0.21334316740106204+0.10694536347448498j),-0.08769578737816315,0.05892886059360912,0.607523853998609
110,UPSM1,0025237,1,13,UPSM1_0025237_1,ptr,ptr,(0.4262465496204158+0j),34.402431282536874,0.5146652546277755,0.7100510191667252
111,UPSM1,0025237,1,13,UPSM1_0025237_1,ptr,combat,(0.4074860807125616+0.003789893602321886j),34.72205040302086,0.38207586976316976,0.796759045669721
112,UPSM1,0025251,2,14,UPSM1_0025251_2,raw,raw,(0.15869404529594436+0j),9.723233616357142,0.9794876996706919,0.616651822328206
113,UPSM1,0025251,2,14,UPSM1_0025251_2,raw,zscore,(0.1514688052456934+0.0957503797305683j),-21.73668230981877,0.8340427761216065,0.208891471408024
114,UPSM1,0025251,2,14,UPSM1_0025251_2,raw,ptr,(0.35197663977807725+0j),28.59254980063366,0.999376344494496,0.14797352407113246
115,UPSM1,0025251,2,14,UPSM1_0025251_2,raw,combat,(0.17054837184514676+0.0014608164436217066j),11.143478867280908,0.9678108377157538,0.6307354351654716
116,UPSM1,0025251,2,14,UPSM1_0025251_2,ptr,raw,(0.4268682529901364+0j),34.51071539496842,0.9794876996706919,0.616651822328206
117,UPSM1,0025251,2,14,UPSM1_0025251_2,ptr,zscore,(0.2177824510839187+0.11029057107586847j),-0.12712092355873053,0.8772619037935643,0.3727697585380927
118,UPSM1,0025251,2,14,UPSM1_0025251_2,ptr,ptr,(0.42550881659020545+0j),34.43470080707743,0.9992569879852797,0.15724618895301407
119,UPSM1,0025251,2,14,UPSM1_0025251_2,ptr,combat,(0.3939547792044407+0.003449735499193464j),34.74072124524946,0.97238154379767,0.6293217147029375
120,UPSM1,0025237,2,15,UPSM1_0025237_2,raw,raw,(0.17631081359254544+0j),11.557578351742857,0.9800153667790138,0.5778051570896872
121,UPSM1,0025237,2,15,UPSM1_0025237_2,raw,zscore,(0.11257217275594208+0.05910123334848755j),-6.527965219509814,0.7847841803717766,0.3040574296324214
122,UPSM1,0025237,2,15,UPSM1_0025237_2,raw,ptr,(0.4092321725701708+0j),32.863923360329586,0.9976283368128558,0.18122585366821437
123,UPSM1,0025237,2,15,UPSM1_0025237_2,raw,combat,(0.18960873184177565+0.001272219535304536j),13.100336475731133,0.9712252341074479,0.5570601937039363
124,UPSM1,0025237,2,15,UPSM1_0025237_2,ptr,raw,(0.4256308594498182+0j),34.51071539496843,0.9800153667790138,0.5778051570896872
125,UPSM1,0025237,2,15,UPSM1_0025237_2,ptr,zscore,(0.20053704059686012+0.1027961592412398j),0.20594765133467202,0.8991015088558045,0.39146253158047867
126,UPSM1,0025237,2,15,UPSM1_0025237_2,ptr,ptr,(0.4288953896004867+0j),34.366417623277044,0.9983593850591623,0.1737030766993901
127,UPSM1,0025237,2,15,UPSM1_0025237_2,ptr,combat,(0.4063484305177989+0.0026981556088941424j),34.72813189326222,0.976487835985176,0.616066744325858
128,UPSM1,0025252,2,16,UPSM1_0025252_2,raw,raw,(0.15023629948908793+0j),10.424723219885712,0.26910965091101446,0.968009730264581
129,UPSM1,0025252,2,16,UPSM1_0025252_2,raw,zscore,(0.1521905348559753+0.08833950244582825j),-16.08719487985659,0.01811940462971239,0.9223214931676881
130,UPSM1,0025252,2,16,UPSM1_0025252_2,raw,ptr,(0.3695587753532174+0j),30.1991890205864,0.6330139493798734,0.8563288751877187
131,UPSM1,0025252,2,16,UPSM1_0025252_2,raw,combat,(0.1712697465441923+0.0014097611891190028j),11.896711364267945,0.25946541162258435,0.9721415760802344
132,UPSM1,0025252,2,16,UPSM1_0025252_2,ptr,raw,(0.425051591842001+0j),34.51071539496843,0.26910965091101446,0.968009730264581
133,UPSM1,0025252,2,16,UPSM1_0025252_2,ptr,zscore,(0.21869587390542522+0.11574369103545902j),0.3914275580732499,0.03420414433652773,0.9247661488754614
134,UPSM1,0025252,2,16,UPSM1_0025252_2,ptr,ptr,(0.42847537532078855+0j),34.57852957594518,0.5591527322950108,0.8519656762860196
135,UPSM1,0025252,2,16,UPSM1_0025252_2,ptr,combat,(0.3802982372869777+0.00274840782192232j),34.755876003238086,0.2458238872411227,0.9775083503035767
136,UPSM1,0025238,1,17,UPSM1_0025238_1,raw,raw,(0.198568950097367+0j),14.04497053046,0.7955117794535631,0.9900128300040891
137,UPSM1,0025238,1,17,UPSM1_0025238_1,raw,zscore,(0.13383203228747487+0.06282290887809742j),14.656935879307843,0.39164656207700854,0.9976435005774223
138,UPSM1,0025238,1,17,UPSM1_0025238_1,raw,ptr,(0.4954255346884944+0j),38.94973333642745,0.9350517357611132,0.9962645906901593
139,UPSM1,0025238,1,17,UPSM1_0025238_1,raw,combat,(0.21318854054319372+0.0009356041052173605j),15.714543559223792,0.7593431322727422,0.99426707476291
140,UPSM1,0025238,1,17,UPSM1_0025238_1,ptr,raw,(0.4260978407983311+0j),34.51071539496843,0.7955117794535631,0.9900128300040891
141,UPSM1,0025238,1,17,UPSM1_0025238_1,ptr,zscore,(0.20869679671064056+0.10175452146254514j),0.3634718524233754,0.3274718431317528,0.9972554467295068
142,UPSM1,0025238,1,17,UPSM1_0025238_1,ptr,ptr,(0.43444391899779244+0j),34.50741240381103,0.9407851534121192,0.9952387417205902
143,UPSM1,0025238,1,17,UPSM1_0025238_1,ptr,combat,(0.42491848651106334+0.0022326060029960837j),34.69905423692858,0.746292624131176,0.993904308514438
144,UPSM1,0025252,3,18,UPSM1_0025252_3,raw,raw,(0.15023629948908793+0j),10.424723219885712,0.26910965091101446,0.968009730264581
145,UPSM1,0025252,3,18,UPSM1_0025252_3,raw,zscore,(0.1521905348559753+0.08833950244582825j),-16.08719487985659,0.01811940462971239,0.9223214931676881
146,UPSM1,0025252,3,18,UPSM1_0025252_3,raw,ptr,(0.3695587753532174+0j),30.1991890205864,0.6330139493798734,0.8563288751877187
147,UPSM1,0025252,3,18,UPSM1_0025252_3,raw,combat,(0.1712697465441923+0.0014097611891190028j),11.896711364267945,0.25946541162258435,0.9721415760802344
148,UPSM1,0025252,3,18,UPSM1_0025252_3,ptr,raw,(0.425051591842001+0j),34.51071539496843,0.26910965091101446,0.968009730264581
149,UPSM1,0025252,3,18,UPSM1_0025252_3,ptr,zscore,(0.21869587390542522+0.11574369103545902j),0.3914275580732499,0.03420414433652773,0.9247661488754614
150,UPSM1,0025252,3,18,UPSM1_0025252_3,ptr,ptr,(0.42847537532078855+0j),34.57852957594518,0.5591527322950108,0.8519656762860196
151,UPSM1,0025252,3,18,UPSM1_0025252_3,ptr,combat,(0.3802982372869777+0.00274840782192232j),34.755876003238086,0.2458238872411227,0.9775083503035767
152,UPSM1,0025238,2,19,UPSM1_0025238_2,raw,raw,(0.16585490541612563+0j),11.98235364382857,0.9919353303193702,0.7956027863142046
153,UPSM1,0025238,2,19,UPSM1_0025238_2,raw,zscore,(0.14016771802968303+0.07077898836995464j),-2.0836125906582064,0.9506491133770599,0.6145709228779697
154,UPSM1,0025238,2,19,UPSM1_0025238_2,raw,ptr,(0.427310039822792+0j),34.27177420345603,0.9998474923223012,0.5184792483493587
155,UPSM1,0025238,2,19,UPSM1_0025238_2,raw,combat,(0.17441373842863833+0.0014682761413968373j),13.608615781550185,0.9940223237817818,0.7804147460999191
156,UPSM1,0025238,2,19,UPSM1_0025238_2,ptr,raw,(0.4250613491372098+0j),34.510715394968436,0.9919353303193702,0.7956027863142046
157,UPSM1,0025238,2,19,UPSM1_0025238_2,ptr,zscore,(0.20916158508997013+0.10624342631624252j),0.4050677886505522,0.940788320163247,0.6662035485975838
158,UPSM1,0025238,2,19,UPSM1_0025238_2,ptr,ptr,(0.4295202443545577+0j),34.506003482754316,0.9998850088240839,0.5053809187667889
159,UPSM1,0025238,2,19,UPSM1_0025238_2,ptr,combat,(0.38832894861217077+0.0036342451229827164j),34.75688085287116,0.9912387286274956,0.7963257790246288
160,UPSM1,0025253,1,20,UPSM1_0025253_1,raw,raw,(0.17172283851141415+0j),12.65652641734286,0.999949626401566,0.8186138511728476
161,UPSM1,0025253,1,20,UPSM1_0025253_1,raw,zscore,(0.11945235500606408+0.05902446712503264j),6.0103753680473275,0.9965881990508472,0.7795583251508167
162,UPSM1,0025253,1,20,UPSM1_0025253_1,raw,ptr,(0.43737525544048983+0j),35.726096037107666,0.9999981833358459,0.740460052350731
163,UPSM1,0025253,1,20,UPSM1_0025253_1,raw,combat,(0.18950161162466553+0.0011585775894717627j),14.256905442754714,0.9999443606270362,0.8490333583819274
164,UPSM1,0025253,1,20,UPSM1_0025253_1,ptr,raw,(0.4248293717748905+0j),34.510715394968415,0.999949626401566,0.8186138511728476
165,UPSM1,0025253,1,20,UPSM1_0025253_1,ptr,zscore,(0.1934331314173171+0.09760054829236238j),0.3059082615470194,0.9979054161683318,0.7784973591832712
166,UPSM1,0025253,1,20,UPSM1_0025253_1,ptr,ptr,(0.42075247082629613+0j),34.54002262915434,0.9999985859700876,0.7302650554769682
167,UPSM1,0025253,1,20,UPSM1_0025253_1,ptr,combat,(0.38804518733113186+0.002774284094707934j),34.85408941147273,0.9999523210007187,0.8635242856659637
168,UPSM1,0025238,3,21,UPSM1_0025238_3,raw,raw,(0.17431136618972476+0j),13.582829667045717,0.9842176487638713,0.6193778860761231
169,UPSM1,0025238,3,21,UPSM1_0025238_3,raw,zscore,(0.15795929184920418+0.07249496323530168j),10.285237487456563,0.8334482769739715,0.5626323490150874
170,UPSM1,0025238,3,21,UPSM1_0025238_3,raw,ptr,(0.4736452126869264+0j),37.63698467452301,0.9964940775400251,0.5203104140569766
171,UPSM1,0025238,3,21,UPSM1_0025238_3,raw,combat,(0.19425929148903562+0.0005348795102599965j),15.141417132459871,0.9820390172998892,0.6190534942357531
172,UPSM1,0025238,3,21,UPSM1_0025238_3,ptr,raw,(0.4270316257180872+0j),34.51071539496842,0.9842176487638713,0.6193778860761231
173,UPSM1,0025238,3,21,UPSM1_0025238_3,ptr,zscore,(0.22608377348415304+0.10812595094326723j),0.10899711623114795,0.8704086957518624,0.5669874234976306
174,UPSM1,0025238,3,21,UPSM1_0025238_3,ptr,ptr,(0.4353552707094286+0j),34.63878875857271,0.9968648995283454,0.5043624877452926
175,UPSM1,0025238,3,21,UPSM1_0025238_3,ptr,combat,(0.4228325007284535+0.0015674736012584608j),34.700383814095694,0.9797380180202323,0.664964066635874
176,UPSM1,0025253,2,22,UPSM1_0025253_2,raw,raw,(0.1857642453655108+0j),13.278506062714285,0.2872002572233573,0.9998284284337853
177,UPSM1,0025253,2,22,UPSM1_0025253_2,raw,zscore,(0.11995063296037271+0.05886974664551109j),9.684822640054495,0.016126703783679586,0.9998199689565396
178,UPSM1,0025253,2,22,UPSM1_0025253_2,raw,ptr,(0.4769465250549165+0j),37.61292079539047,0.38849886906578995,0.9991220208466205
179,UPSM1,0025253,2,22,UPSM1_0025253_2,raw,combat,(0.19819318621230306+0.0012566473942727952j),14.95873704173485,0.20192547779669096,0.9997027787541598
180,UPSM1,0025253,2,22,UPSM1_0025253_2,ptr,raw,(0.42666936642219294+0j),34.51071539496843,0.2872002572233573,0.9998284284337853
181,UPSM1,0025253,2,22,UPSM1_0025253_2,ptr,zscore,(0.19584054837751455+0.09900373668338591j),0.2307094255551001,0.013965601369329821,0.9998805863479815
182,UPSM1,0025253,2,22,UPSM1_0025253_2,ptr,ptr,(0.4310894614808158+0j),34.62448861085046,0.4017668870848221,0.9990078763287822
183,UPSM1,0025253,2,22,UPSM1_0025253_2,ptr,combat,(0.3743091318460621+0.003834730325865049j),34.701741458572386,0.2053548659607079,0.9997685601096563
184,UPSM1,0025239,1,23,UPSM1_0025239_1,raw,raw,(0.17350618308176924+0j),13.361211980028571,0.9862494514966683,0.13523207590135733
185,UPSM1,0025239,1,23,UPSM1_0025239_1,raw,zscore,(0.13761099009724376+0.06540925145446465j),9.9767935497772,0.5815956339269637,0.01902389260260636
186,UPSM1,0025239,1,23,UPSM1_0025239_1,raw,ptr,(0.4706830097997484+0j),37.235857411773054,0.9664224399257078,0.017861381415459565
187,UPSM1,0025239,1,23,UPSM1_0025239_1,raw,combat,(0.19290447088256624+0.0012221260386216669j),14.968661765756591,0.9861167910370978,0.14602014719621892
188,UPSM1,0025239,1,23,UPSM1_0025239_1,ptr,raw,(0.42856190889943263+0j),34.51071539496842,0.9862494514966683,0.13523207590135733
189,UPSM1,0025239,1,23,UPSM1_0025239_1,ptr,zscore,(0.22168143910038576+0.10959557410791276j),0.2038808435486895,0.7724344758609052,0.04095331892461118
190,UPSM1,0025239,1,23,UPSM1_0025239_1,ptr,ptr,(0.4297162855075986+0j),34.39042409180053,0.9649510139656248,0.01482979337289092
191,UPSM1,0025239,1,23,UPSM1_0025239_1,ptr,combat,(0.4202883539477367+0.0034816054498731297j),34.73943397095005,0.9862706148401815,0.1718775715283647
192,UPSM1,0025253,3,24,UPSM1_0025253_3,raw,raw,(0.14212124817650623+0j),10.319362069922857,0.992149471334479,0.125284351404027
193,UPSM1,0025253,3,24,UPSM1_0025253_3,raw,zscore,(0.12968704622015606+0.07561938397323942j),-17.745225967462623,0.8993795110090756,0.05519735539717283
194,UPSM1,0025253,3,24,UPSM1_0025253_3,raw,ptr,(0.36977494396495303+0j),29.860789875657105,0.99987522392055,0.03035669886156606
195,UPSM1,0025253,3,24,UPSM1_0025253_3,raw,combat,(0.16201527986769154+0.0009143733272355142j),11.712601135603327,0.9811572513746384,0.15819208768747856
196,UPSM1,0025253,3,24,UPSM1_0025253_3,ptr,raw,(0.4258686330415726+0j),34.51071539496842,0.992149471334479,0.125284351404027
197,UPSM1,0025253,3,24,UPSM1_0025253_3,ptr,zscore,(0.21705445253562883+0.1149318094944082j),0.5336071753403834,0.9473009890387544,0.06548332090391353
198,UPSM1,0025253,3,24,UPSM1_0025253_3,ptr,ptr,(0.43252589872081415+0j),34.64864055884072,0.9997562993685607,0.029251918780705752
199,UPSM1,0025253,3,24,UPSM1_0025253_3,ptr,combat,(0.41649523839759695+0.0018832209174778343j),34.75059994753066,0.9860637514534255,0.1432320260770905
200,UPSM1,0025239,2,25,UPSM1_0025239_2,raw,raw,(0.1649838611457596+0j),10.37937066674,0.7776310652075651,0.8862033074073602
201,UPSM1,0025239,2,25,UPSM1_0025239_2,raw,zscore,(0.1280714263339328+0.07490783602392152j),-15.851745251288458,0.15557316279214412,0.8506222321841415
202,UPSM1,0025239,2,25,UPSM1_0025239_2,raw,ptr,(0.3720295955817674+0j),30.2537359518736,0.8630507557580238,0.8287546933018821
203,UPSM1,0025239,2,25,UPSM1_0025239_2,raw,combat,(0.18183718950028918+0.001035373781307221j),11.80440484106482,0.7653754181541066,0.8932545122423667
204,UPSM1,0025239,2,25,UPSM1_0025239_2,ptr,raw,(0.42839292741297214+0j),34.51071539496842,0.7776310652075651,0.8862033074073602
205,UPSM1,0025239,2,25,UPSM1_0025239_2,ptr,zscore,(0.206271361279758+0.10164852696082213j),-0.08975734528329876,0.2872277976159297,0.8094537807762308
206,UPSM1,0025239,2,25,UPSM1_0025239_2,ptr,ptr,(0.428566037810661+0j),34.489919545974814,0.8173947115850431,0.8365125088345968
207,UPSM1,0025239,2,25,UPSM1_0025239_2,ptr,combat,(0.3909537833087077+0.0021445920134298877j),34.77522702630391,0.7735178262943927,0.8770337424775196
208,UPSM1,0025254,1,26,UPSM1_0025254_1,raw,raw,(0.174772954606489+0j),12.075591482371431,0.9980866982685629,0.9569021425006955
209,UPSM1,0025254,1,26,UPSM1_0025254_1,raw,zscore,(0.14607317699737657+0.07483224773046605j),-0.15135108376364567,0.9282423359456213,0.9063438986840001
210,UPSM1,0025254,1,26,UPSM1_0025254_1,raw,ptr,(0.43328008453919425+0j),34.72237776270149,0.9994845482888501,0.8344897058098417
211,UPSM1,0025254,1,26,UPSM1_0025254_1,raw,combat,(0.20012205101090944+0.0008818906376479795j),13.58231677426818,0.9956935174325572,0.9673195500554262
212,UPSM1,0025254,1,26,UPSM1_0025254_1,ptr,raw,(0.4259418498412895+0j),34.51071539496842,0.9980866982685629,0.9569021425006955
213,UPSM1,0025254,1,26,UPSM1_0025254_1,ptr,zscore,(0.2432599073573565+0.12192601365443687j),0.32607486333917046,0.9607584709518279,0.9324850302826369
214,UPSM1,0025254,1,26,UPSM1_0025254_1,ptr,ptr,(0.4288137051071259+0j),34.61199182398548,0.9991340503557669,0.8742435928219167
215,UPSM1,0025254,1,26,UPSM1_0025254_1,ptr,combat,(0.3996706320490445+0.0021591938042355434j),34.78736103079509,0.9973978931247612,0.9683741960404117
216,UPSM1,0025239,3,27,UPSM1_0025239_3,raw,raw,(0.18176812459558023+0j),13.414094595211427,0.9861083154620996,0.26808010896786294
217,UPSM1,0025239,3,27,UPSM1_0025239_3,raw,zscore,(0.14453343044891725+0.06418095569310267j),11.017781990698047,0.8802731194358543,0.10868385469437974
218,UPSM1,0025239,3,27,UPSM1_0025239_3,raw,ptr,(0.4713533763473897+0j),37.357777061882054,0.9982872816870519,0.060064206132459545
219,UPSM1,0025239,3,27,UPSM1_0025239_3,raw,combat,(0.20174642459433137+0.0011309202625046989j),15.096486438930233,0.9839859708697059,0.291905555222555
220,UPSM1,0025239,3,27,UPSM1_0025239_3,ptr,raw,(0.427283477447571+0j),34.510715394968415,0.9861083154620996,0.26808010896786294
221,UPSM1,0025239,3,27,UPSM1_0025239_3,ptr,zscore,(0.22394685360141617+0.10443139086343058j),0.62542340950091,0.8941196480703872,0.12451400984827116
222,UPSM1,0025239,3,27,UPSM1_0025239_3,ptr,ptr,(0.43285568487302134+0j),34.57140700471469,0.9981110761458251,0.04425386654121636
223,UPSM1,0025239,3,27,UPSM1_0025239_3,ptr,combat,(0.4253927597743723+0.003710488394248435j),34.75909075332899,0.9810398110032335,0.3020365046745199
224,UPSM1,0025254,2,28,UPSM1_0025254_2,raw,raw,(0.17295064944817326+0j),11.979300975417141,0.9937208161085938,0.6348381610278776
225,UPSM1,0025254,2,28,UPSM1_0025254_2,raw,zscore,(0.12582656297676997+0.06471699011361319j),-1.1673992521597536,0.853688566966718,0.6316343338020607
226,UPSM1,0025254,2,28,UPSM1_0025254_2,raw,ptr,(0.42441021342690793+0j),34.33469738769348,0.9989614251534155,0.5656490968995829
227,UPSM1,0025254,2,28,UPSM1_0025254_2,raw,combat,(0.19130638247178566+0.0010861826761059945j),13.414262699132863,0.9879909349125949,0.7378578151690254
228,UPSM1,0025254,2,28,UPSM1_0025254_2,ptr,raw,(0.42745131070519976+0j),34.51071539496842,0.9937208161085938,0.6348381610278776
229,UPSM1,0025254,2,28,UPSM1_0025254_2,ptr,zscore,(0.23177865749026713+0.11541008975381395j),0.4227725819902436,0.8755128143532162,0.5637721237167879
230,UPSM1,0025254,2,28,UPSM1_0025254_2,ptr,ptr,(0.4305228317323169+0j),34.71078029960289,0.9984941641386503,0.5999819961474018
231,UPSM1,0025254,2,28,UPSM1_0025254_2,ptr,combat,(0.41482815956383157+0.0019656698516334723j),34.7551280424543,0.991148178364595,0.700244864903331
232,UPSM1,0025240,1,29,UPSM1_0025240_1,raw,raw,(0.17812614671548832+0j),12.952897580051427,0.5055795417515818,0.8442822379054001
233,UPSM1,0025240,1,29,UPSM1_0025240_1,raw,zscore,(0.1291547422338887+0.06000980195391916j),5.751873984290215,0.16363783593460496,0.8255297004483813
234,UPSM1,0025240,1,29,UPSM1_0025240_1,raw,ptr,(0.4564797867341688+0j),36.39920076006285,0.7843263896682114,0.8003040239008877
235,UPSM1,0025240,1,29,UPSM1_0025240_1,raw,combat,(0.19508362701108392+0.0012462750319811094j),14.584201371149724,0.47761635011059905,0.8350781921944282
236,UPSM1,0025240,1,29,UPSM1_0025240_1,ptr,raw,(0.4295559790084723+0j),34.51071539496842,0.5055795417515818,0.8442822379054001
237,UPSM1,0025240,1,29,UPSM1_0025240_1,ptr,zscore,(0.21997326946936488+0.10436500149631746j),-0.16669725982749778,0.148522389837078,0.7948295325796941
238,UPSM1,0025240,1,29,UPSM1_0025240_1,ptr,ptr,(0.42909234992445394+0j),34.47469934248204,0.7730939890404911,0.7693896468649783
239,UPSM1,0025240,1,29,UPSM1_0025240_1,ptr,combat,(0.4119773519449636+0.0033269413872206023j),34.69391899430156,0.4766510569063749,0.8506218954257896
240,UPSM1,0025254,3,30,UPSM1_0025254_3,raw,raw,(0.16400112726755403+0j),12.046387610257142,0.9958662477247352,0.2490924524682861
241,UPSM1,0025254,3,30,UPSM1_0025254_3,raw,zscore,(0.16272502314917506+0.08150010266739785j),-1.861700056246317,0.9346333310467801,0.25506780945952123
242,UPSM1,0025254,3,30,UPSM1_0025254_3,raw,ptr,(0.4300837109313439+0j),34.54177479042987,0.9996742792590203,0.22559339890539865
243,UPSM1,0025254,3,30,UPSM1_0025254_3,raw,combat,(0.18115298351623232+0.001126126805942289j),13.669151694976382,0.9880890581893943,0.3167937824617056
244,UPSM1,0025254,3,30,UPSM1_0025254_3,ptr,raw,(0.42613892553972466+0j),34.510715394968415,0.9958662477247352,0.2490924524682861
245,UPSM1,0025254,3,30,UPSM1_0025254_3,ptr,zscore,(0.2299923141537816+0.1156082466033288j),0.3250270727330159,0.9602728232000358,0.1959360432925008
246,UPSM1,0025254,3,30,UPSM1_0025254_3,ptr,ptr,(0.4349302974080208+0j),34.8376324838094,0.9996295212900008,0.26651055055119766
247,UPSM1,0025254,3,30,UPSM1_0025254_3,ptr,combat,(0.3928155412466532+0.0025106813691613723j),34.79148403958239,0.9908027707458243,0.300613436136841
248,UPSM1,0025240,2,31,UPSM1_0025240_2,raw,raw,(0.175257422439664+0j),12.312584123525713,0.9170395942863612,0.9186190235845855
249,UPSM1,0025240,2,31,UPSM1_0025240_2,raw,zscore,(0.12983235911100888+0.06348956737090877j),0.2176432952024904,0.5517634497687505,0.8755383935809303
250,UPSM1,0025240,2,31,UPSM1_0025240_2,raw,ptr,(0.4313178150724359+0j),34.503221121229195,0.9835403214038199,0.8129534941477001
251,UPSM1,0025240,2,31,UPSM1_0025240_2,raw,combat,(0.19797809900015292+0.0022127534757238354j),14.004400854734348,0.8738715968711535,0.8844556553304606
252,UPSM1,0025240,2,31,UPSM1_0025240_2,ptr,raw,(0.42925901308248987+0j),34.51071539496842,0.9170395942863612,0.9186190235845855
