,Sxfm,Dxfm,Dataset1,Dataset2,Average
458,raw,raw,MRN_1,XHCUMS,0.35811555519613447
459,raw,raw,NYU_1,BMB_1,0.3597417601339614
460,raw,raw,NYU_1,BNU1,0.36737348360581806
461,raw,raw,NYU_1,BNU2,0.35665497142645647
462,raw,raw,NYU_1,BNU3,0.3598900181418321
463,raw,raw,NYU_1,HNU1,0.3443958336805443
464,raw,raw,NYU_1,IACAS_1,0.3301603303579277
465,raw,raw,NYU_1,IBATRT,0.38866757173411065
466,raw,raw,NYU_1,IPCAS_1,0.3405054817708669
467,raw,raw,NYU_1,IPCAS_2,0.3383660580762095
468,raw,raw,NYU_1,IPCAS_3,0.3534662875123382
469,raw,raw,NYU_1,IPCAS_4,0.364957981991127
470,raw,raw,NYU_1,IPCAS_5,0.363245413223332
471,raw,raw,NYU_1,IPCAS_6,0.32499758685714275
472,raw,raw,NYU_1,IPCAS_7,0.32839897266824886
473,raw,raw,NYU_1,IPCAS_8,0.38912118794099826
474,raw,raw,NYU_1,JHNU,0.3507176384822374
475,raw,raw,NYU_1,MRN_1,0.3498800712633028
476,raw,raw,NYU_1,NYU_1,0.3649534189170069
477,raw,raw,NYU_1,NYU_2,0.3557585457171499
478,raw,raw,NYU_1,SWU1,0.3650941799095311
479,raw,raw,NYU_1,SWU2,0.34852407632336646
480,raw,raw,NYU_1,SWU3,0.3516173542857143
481,raw,raw,NYU_1,SWU4,0.3436357379015702
482,raw,raw,NYU_1,UPSM_1,0.36572550166744705
483,raw,raw,NYU_1,UWM,0.3673738360979591
484,raw,raw,NYU_1,Utah1,0.3676504941997852
485,raw,raw,NYU_1,XHCUMS,0.3658040728558178
486,raw,raw,NYU_2,BMB_1,0.3547788641420274
487,raw,raw,NYU_2,BNU1,0.3569616618200956
488,raw,raw,NYU_2,BNU2,0.35379081191929956
489,raw,raw,NYU_2,BNU3,0.3550160754214171
490,raw,raw,NYU_2,HNU1,0.34866389415274035
491,raw,raw,NYU_2,IACAS_1,0.34720036575955454
492,raw,raw,NYU_2,IBATRT,0.36311963575578804
493,raw,raw,NYU_2,IPCAS_1,0.3487600891230184
494,raw,raw,NYU_2,IPCAS_2,0.34889112704462244
495,raw,raw,NYU_2,IPCAS_3,0.3527394419033369
496,raw,raw,NYU_2,IPCAS_4,0.35515799280411975
497,raw,raw,NYU_2,IPCAS_5,0.3551817495289023
498,raw,raw,NYU_2,IPCAS_6,0.344724718038723
499,raw,raw,NYU_2,IPCAS_7,0.344323050936847
500,raw,raw,NYU_2,IPCAS_8,0.3595788833076108
501,raw,raw,NYU_2,JHNU,0.3520472782276152
502,raw,raw,NYU_2,MRN_1,0.35174924500367527
503,raw,raw,NYU_2,NYU_1,0.3557585457171499
504,raw,raw,NYU_2,NYU_2,0.3543653831111109
505,raw,raw,NYU_2,SWU1,0.35646193668350723
506,raw,raw,NYU_2,SWU2,0.35154638263558957
507,raw,raw,NYU_2,SWU3,0.35228291698668396
508,raw,raw,NYU_2,SWU4,0.34765778373316836
509,raw,raw,NYU_2,UPSM_1,0.35804915342040805
510,raw,raw,NYU_2,UWM,0.3563954976068742
511,raw,raw,NYU_2,Utah1,0.35650740094334255
512,raw,raw,NYU_2,XHCUMS,0.35811402838024187
513,raw,raw,SWU1,BMB_1,0.3608154865733073
514,raw,raw,SWU1,BNU1,0.36702159376689325
515,raw,raw,SWU1,BNU2,0.3583108335451649
516,raw,raw,SWU1,BNU3,0.36084095831923635
517,raw,raw,SWU1,HNU1,0.3466197987949928
518,raw,raw,SWU1,IACAS_1,0.33911552305418724
519,raw,raw,SWU1,IBATRT,0.3840277767961981
520,raw,raw,SWU1,IPCAS_1,0.34523945974073744
521,raw,raw,SWU1,IPCAS_2,0.34476793780639536
522,raw,raw,SWU1,IPCAS_3,0.35617055865119646
523,raw,raw,SWU1,IPCAS_4,0.3651284653702992
524,raw,raw,SWU1,IPCAS_5,0.3637992504291231
525,raw,raw,SWU1,IPCAS_6,0.33353999950395474
526,raw,raw,SWU1,IPCAS_7,0.3347144292995034
527,raw,raw,SWU1,IPCAS_8,0.3819758485995777
528,raw,raw,SWU1,JHNU,0.35436949307262566
529,raw,raw,SWU1,MRN_1,0.35321598879621413
530,raw,raw,SWU1,NYU_1,0.3650941799095311
531,raw,raw,SWU1,NYU_2,0.35646193668350723
532,raw,raw,SWU1,SWU1,0.3651828948207855
533,raw,raw,SWU1,SWU2,0.35286048503244083
534,raw,raw,SWU1,SWU3,0.3553391389907238
535,raw,raw,SWU1,SWU4,0.3454004282072904
536,raw,raw,SWU1,UPSM_1,0.3657064070873052
537,raw,raw,SWU1,UWM,0.36696563649274155
538,raw,raw,SWU1,Utah1,0.3671843529758433
539,raw,raw,SWU1,XHCUMS,0.36577531961502807
540,raw,raw,SWU2,BMB_1,0.3469323921510672
541,raw,raw,SWU2,BNU1,0.3544449596301021
542,raw,raw,SWU2,BNU2,0.34331978193877555
543,raw,raw,SWU2,BNU3,0.3486490251576995
544,raw,raw,SWU2,HNU1,0.33718935208578366
545,raw,raw,SWU2,IACAS_1,0.3040131738962742
546,raw,raw,SWU2,IBATRT,0.37813907832228993
547,raw,raw,SWU2,IPCAS_1,0.3248341015646257
548,raw,raw,SWU2,IPCAS_2,0.3164175353529609
549,raw,raw,SWU2,IPCAS_3,0.33558284089053814
550,raw,raw,SWU2,IPCAS_4,0.3424123503951368
551,raw,raw,SWU2,IPCAS_5,0.34528496893877547
552,raw,raw,SWU2,IPCAS_6,0.30445274194160993
553,raw,raw,SWU2,IPCAS_7,0.3135173821228697
554,raw,raw,SWU2,IPCAS_8,0.368972912377551
555,raw,raw,SWU2,JHNU,0.3295041596777658
556,raw,raw,SWU2,MRN_1,0.3327256663667721
557,raw,raw,SWU2,NYU_1,0.34852407632336646
558,raw,raw,SWU2,NYU_2,0.35154638263558957
559,raw,raw,SWU2,SWU1,0.35286048503244083
560,raw,raw,SWU2,SWU2,0.3257055449433106
561,raw,raw,SWU2,SWU3,0.32762292876734694
562,raw,raw,SWU2,SWU4,0.3383098945490728
563,raw,raw,SWU2,UPSM_1,0.358319968368784
564,raw,raw,SWU2,UWM,0.35133851490586926
565,raw,raw,SWU2,Utah1,0.35190433684374506
566,raw,raw,SWU2,XHCUMS,0.3584816984242339
567,raw,raw,SWU3,BMB_1,0.34911042323580027
568,raw,raw,SWU3,BNU1,0.3572189971294306
569,raw,raw,SWU3,BNU2,0.34534814948979603
570,raw,raw,SWU3,BNU3,0.35062421581095593
571,raw,raw,SWU3,HNU1,0.3380090308127873
572,raw,raw,SWU3,IACAS_1,0.3041933661143664
573,raw,raw,SWU3,IBATRT,0.3823254252362315
574,raw,raw,SWU3,IPCAS_1,0.3259888942857143
575,raw,raw,SWU3,IPCAS_2,0.31744766084138926
576,raw,raw,SWU3,IPCAS_3,0.33776636306780783
577,raw,raw,SWU3,IPCAS_4,0.3461959879069767
578,raw,raw,SWU3,IPCAS_5,0.3483954490670553
579,raw,raw,SWU3,IPCAS_6,0.30461241810624246
580,raw,raw,SWU3,IPCAS_7,0.3140240115843757
581,raw,raw,SWU3,IPCAS_8,0.3764434307369614
582,raw,raw,SWU3,JHNU,0.3315997002464382
583,raw,raw,SWU3,MRN_1,0.3345756615443193
584,raw,raw,SWU3,NYU_1,0.3516173542857143
585,raw,raw,SWU3,NYU_2,0.35228291698668396
586,raw,raw,SWU3,SWU1,0.3553391389907238
587,raw,raw,SWU3,SWU2,0.32762292876734694
588,raw,raw,SWU3,SWU3,0.3298737706477373
589,raw,raw,SWU3,SWU4,0.3389271375432705
590,raw,raw,SWU3,UPSM_1,0.3599600182593907
591,raw,raw,SWU3,UWM,0.35461787145218415
592,raw,raw,SWU3,Utah1,0.35516717194624187
593,raw,raw,SWU3,XHCUMS,0.36010875079072496
594,raw,raw,SWU4,BMB_1,0.34353176378295824
595,raw,raw,SWU4,BNU1,0.3456935652801347
596,raw,raw,SWU4,BNU2,0.34238126888689524
597,raw,raw,SWU4,BNU3,0.34426866660839145
598,raw,raw,SWU4,HNU1,0.33963489142464715
599,raw,raw,SWU4,IACAS_1,0.33338841878565095
600,raw,raw,SWU4,IBATRT,0.3525049022356216
601,raw,raw,SWU4,IPCAS_1,0.3366444638037503
602,raw,raw,SWU4,IPCAS_2,0.33566957587063867
603,raw,raw,SWU4,IPCAS_3,0.3402887456844399
604,raw,raw,SWU4,IPCAS_4,0.34204258815367167
605,raw,raw,SWU4,IPCAS_5,0.34275985139965304
606,raw,raw,SWU4,IPCAS_6,0.3315258014640294
607,raw,raw,SWU4,IPCAS_7,0.3322386310750217
608,raw,raw,SWU4,IPCAS_8,0.3467114610329946
609,raw,raw,SWU4,JHNU,0.3390423043484443
610,raw,raw,SWU4,MRN_1,0.339411269269103
611,raw,raw,SWU4,NYU_1,0.3436357379015702
612,raw,raw,SWU4,NYU_2,0.34765778373316836
613,raw,raw,SWU4,SWU1,0.3454004282072904
614,raw,raw,SWU4,SWU2,0.3383098945490728
615,raw,raw,SWU4,SWU3,0.3389271375432705
616,raw,raw,SWU4,SWU4,0.3399001629572763
617,raw,raw,SWU4,UPSM_1,0.34901526038831354
618,raw,raw,SWU4,UWM,0.34435753228952826
619,raw,raw,SWU4,Utah1,0.3445319573174378
620,raw,raw,SWU4,XHCUMS,0.34912771220352573
621,raw,raw,UPSM_1,BMB_1,0.3627225954204083
622,raw,raw,UPSM_1,BNU1,0.3669579336418851
623,raw,raw,UPSM_1,BNU2,0.36102780073657065
624,raw,raw,UPSM_1,BNU3,0.3626181260536945
625,raw,raw,UPSM_1,HNU1,0.3508522694362724
626,raw,raw,UPSM_1,IACAS_1,0.3499091512896525
627,raw,raw,UPSM_1,IBATRT,0.3782426976499691
628,raw,raw,UPSM_1,IPCAS_1,0.3522058175166115
629,raw,raw,UPSM_1,IPCAS_2,0.35298527340912195
630,raw,raw,UPSM_1,IPCAS_3,0.36001171155976686
631,raw,raw,UPSM_1,IPCAS_4,0.36582753000000007
632,raw,raw,UPSM_1,IPCAS_5,0.364935366336183
633,raw,raw,UPSM_1,IPCAS_6,0.345087084382653
634,raw,raw,UPSM_1,IPCAS_7,0.3443487683640376
635,raw,raw,UPSM_1,IPCAS_8,0.3754082232541452
636,raw,raw,UPSM_1,JHNU,0.3591384357452496
637,raw,raw,UPSM_1,MRN_1,0.3579676628520086
638,raw,raw,UPSM_1,NYU_1,0.36572550166744705
639,raw,raw,UPSM_1,NYU_2,0.35804915342040805
640,raw,raw,UPSM_1,SWU1,0.3657064070873052
641,raw,raw,UPSM_1,SWU2,0.358319968368784
642,raw,raw,UPSM_1,SWU3,0.3599600182593907
643,raw,raw,UPSM_1,SWU4,0.34901526038831354
644,raw,raw,UPSM_1,UPSM_1,0.3659772677817211
645,raw,raw,UPSM_1,UWM,0.3669158707728339
646,raw,raw,UPSM_1,Utah1,0.36705583156152355
647,raw,raw,UPSM_1,XHCUMS,0.3660279041265924
648,raw,raw,UWM,BMB_1,0.36160361950392467
649,raw,raw,UWM,BNU1,0.3693793541977676
650,raw,raw,UWM,BNU2,0.3585361246759011
651,raw,raw,UWM,BNU3,0.36154783812878577
652,raw,raw,UWM,HNU1,0.3453640005529251
653,raw,raw,UWM,IACAS_1,0.3329531194128727
654,raw,raw,UWM,IBATRT,0.3907422150320702
655,raw,raw,UWM,IPCAS_1,0.34242644778749615
656,raw,raw,UWM,IPCAS_2,0.34090495721706876
657,raw,raw,UWM,IPCAS_3,0.3558392455328798
658,raw,raw,UWM,IPCAS_4,0.3681150478793256
659,raw,raw,UWM,IPCAS_5,0.365820325117962
660,raw,raw,UWM,IPCAS_6,0.32719796611255403
661,raw,raw,UWM,IPCAS_7,0.33008763581775036
662,raw,raw,UWM,IPCAS_8,0.3927158669226106
663,raw,raw,UWM,JHNU,0.3534069909055178
664,raw,raw,UWM,MRN_1,0.35210744903718527
665,raw,raw,UWM,NYU_1,0.3673738360979591
666,raw,raw,UWM,NYU_2,0.3563954976068742
667,raw,raw,UWM,SWU1,0.36696563649274155
668,raw,raw,UWM,SWU2,0.35133851490586926
669,raw,raw,UWM,SWU3,0.35461787145218415
670,raw,raw,UWM,SWU4,0.34435753228952826
671,raw,raw,UWM,UPSM_1,0.3669158707728339
672,raw,raw,UWM,UWM,0.3697942532789116
673,raw,raw,UWM,Utah1,0.3700390637862513
674,raw,raw,UWM,XHCUMS,0.36698284745693094
675,raw,raw,Utah1,BMB_1,0.3618756624717705
676,raw,raw,Utah1,BNU1,0.3695872284889039
677,raw,raw,Utah1,BNU2,0.35884241931344846
678,raw,raw,Utah1,BNU3,0.3617908427777265
679,raw,raw,Utah1,HNU1,0.34559230745628733
680,raw,raw,Utah1,IACAS_1,0.333793221419295
681,raw,raw,Utah1,IBATRT,0.39071574765133155
682,raw,raw,Utah1,IPCAS_1,0.34290784468853514
683,raw,raw,Utah1,IPCAS_2,0.3415600592118227
684,raw,raw,Utah1,IPCAS_3,0.35625938238841337
685,raw,raw,Utah1,IPCAS_4,0.36846179666492235
686,raw,raw,Utah1,IPCAS_5,0.3661361226944484
687,raw,raw,Utah1,IPCAS_6,0.32793092282781383
688,raw,raw,Utah1,IPCAS_7,0.33062507559672716
689,raw,raw,Utah1,IPCAS_8,0.3926320608044384
690,raw,raw,Utah1,JHNU,0.353917835590645
691,raw,raw,Utah1,MRN_1,0.35254735694990713
692,raw,raw,Utah1,NYU_1,0.3676504941997852
693,raw,raw,Utah1,NYU_2,0.35650740094334255
694,raw,raw,Utah1,SWU1,0.3671843529758433
695,raw,raw,Utah1,SWU2,0.35190433684374506
696,raw,raw,Utah1,SWU3,0.35516717194624187
697,raw,raw,Utah1,SWU4,0.3445319573174378
698,raw,raw,Utah1,UPSM_1,0.36705583156152355
699,raw,raw,Utah1,UWM,0.3700390637862513
700,raw,raw,Utah1,Utah1,0.3702775155791147
701,raw,raw,Utah1,XHCUMS,0.36712102167873617
702,raw,raw,XHCUMS,BMB_1,0.3628166709013125
703,raw,raw,XHCUMS,BNU1,0.36701841337667845
704,raw,raw,XHCUMS,BNU2,0.3611368976847489
705,raw,raw,XHCUMS,BNU3,0.3627070439657878
706,raw,raw,XHCUMS,HNU1,0.35098138692728875
707,raw,raw,XHCUMS,IACAS_1,0.3501579324603177
708,raw,raw,XHCUMS,IBATRT,0.37820260256909954
709,raw,raw,XHCUMS,IPCAS_1,0.35239244281479754
710,raw,raw,XHCUMS,IPCAS_2,0.3531926508536173
711,raw,raw,XHCUMS,IPCAS_3,0.36014464177308236
712,raw,raw,XHCUMS,IPCAS_4,0.365915053227181
713,raw,raw,XHCUMS,IPCAS_5,0.36502423032284487
714,raw,raw,XHCUMS,IPCAS_6,0.34535369484046263
715,raw,raw,XHCUMS,IPCAS_7,0.3445855783531214
716,raw,raw,XHCUMS,IPCAS_8,0.3753895041856435
717,raw,raw,XHCUMS,JHNU,0.3592884737103853
718,raw,raw,XHCUMS,MRN_1,0.35811555519613447
719,raw,raw,XHCUMS,NYU_1,0.3658040728558178
720,raw,raw,XHCUMS,NYU_2,0.35811402838024187
721,raw,raw,XHCUMS,SWU1,0.36577531961502807
722,raw,raw,XHCUMS,SWU2,0.3584816984242339
723,raw,raw,XHCUMS,SWU3,0.36010875079072496
724,raw,raw,XHCUMS,SWU4,0.34912771220352573
725,raw,raw,XHCUMS,UPSM_1,0.3660279041265924
726,raw,raw,XHCUMS,UWM,0.36698284745693094
727,raw,raw,XHCUMS,Utah1,0.36712102167873617
728,raw,raw,XHCUMS,XHCUMS,0.36607788850135775
729,raw,zscore,BMB_1,BMB_1,1.0827317878249146e-17
730,raw,zscore,BMB_1,BNU1,-5.8260141238050474e-18
731,raw,zscore,BMB_1,BNU2,-1.6572425323850734e-18
732,raw,zscore,BMB_1,BNU3,-3.515362947483489e-18
733,raw,zscore,BMB_1,HNU1,2.872553722800794e-18
734,raw,zscore,BMB_1,IACAS_1,5.700914311404652e-18
735,raw,zscore,BMB_1,IBATRT,-6.749496859168299e-18
736,raw,zscore,BMB_1,IPCAS_1,5.94907575727975e-18
737,raw,zscore,BMB_1,IPCAS_2,5.430113829517049e-18
738,raw,zscore,BMB_1,IPCAS_3,8.436871073960373e-18
739,raw,zscore,BMB_1,IPCAS_4,1.0440627954025961e-17
740,raw,zscore,BMB_1,IPCAS_5,1.1850175097162083e-17
741,raw,zscore,BMB_1,IPCAS_6,7.733798484463676e-19
742,raw,zscore,BMB_1,IPCAS_7,2.9447924998534765e-18
743,raw,zscore,BMB_1,IPCAS_8,9.216992714360819e-18
744,raw,zscore,BMB_1,JHNU,1.3405250706403705e-17
745,raw,zscore,BMB_1,MRN_1,6.246529545143738e-18
746,raw,zscore,BMB_1,NYU_1,8.09074302990046e-18
747,raw,zscore,BMB_1,NYU_2,3.168971086316823e-18
748,raw,zscore,BMB_1,SWU1,2.7181551158784465e-18
749,raw,zscore,BMB_1,SWU2,7.592123296709492e-18
750,raw,zscore,BMB_1,SWU3,7.267907009495985e-18
751,raw,zscore,BMB_1,SWU4,3.725771532661333e-18
752,raw,zscore,BMB_1,UPSM_1,3.579643869951758e-18
753,raw,zscore,BMB_1,UWM,6.662964848153321e-18
754,raw,zscore,BMB_1,Utah1,-9.892980802461148e-18
755,raw,zscore,BMB_1,XHCUMS,2.9576849728118874e-18
756,raw,zscore,BNU1,BMB_1,-5.8260141238050474e-18
757,raw,zscore,BNU1,BNU1,-4.9795447789117534e-18
758,raw,zscore,BNU1,BNU2,-2.428896086526873e-17
759,raw,zscore,BNU1,BNU3,-4.454667927051077e-18
760,raw,zscore,BNU1,HNU1,-5.943214598898194e-18
761,raw,zscore,BNU1,IACAS_1,1.5131344860907192e-18
762,raw,zscore,BNU1,IBATRT,-1.5880566790913274e-17
763,raw,zscore,BNU1,IPCAS_1,-1.9694820913276245e-17
764,raw,zscore,BNU1,IPCAS_2,-1.5417593961484698e-17
765,raw,zscore,BNU1,IPCAS_3,5.359017971571297e-19
766,raw,zscore,BNU1,IPCAS_4,-1.3944674322157962e-17
767,raw,zscore,BNU1,IPCAS_5,-2.6809752013729455e-18
768,raw,zscore,BNU1,IPCAS_6,-8.3158062785751e-18
769,raw,zscore,BNU1,IPCAS_7,-9.572933489915403e-18
770,raw,zscore,BNU1,IPCAS_8,0.0
771,raw,zscore,BNU1,JHNU,8.386046549418443e-19
772,raw,zscore,BNU1,MRN_1,-6.1292346236406705e-19
773,raw,zscore,BNU1,NYU_1,-1.67601240637065e-17
774,raw,zscore,BNU1,NYU_2,5.501162815487889e-19
775,raw,zscore,BNU1,SWU1,-7.733798484463675e-18
776,raw,zscore,BNU1,SWU2,-1.0150610510858574e-17
777,raw,zscore,BNU1,SWU3,-9.769008611954116e-18
778,raw,zscore,BNU1,SWU4,-1.6781908228225252e-18
779,raw,zscore,BNU1,UPSM_1,-8.113583231468589e-18
780,raw,zscore,BNU1,UWM,-3.525073894852228e-19
781,raw,zscore,BNU1,Utah1,-2.0317068969431214e-17
782,raw,zscore,BNU1,XHCUMS,-7.699578137187287e-18
783,raw,zscore,BNU2,BMB_1,-1.6572425323850734e-18
784,raw,zscore,BNU2,BNU1,-2.428896086526873e-17
785,raw,zscore,BNU2,BNU2,-1.376353967574044e-17
786,raw,zscore,BNU2,BNU3,-5.6675164466298694e-18
787,raw,zscore,BNU2,HNU1,-5.68239918550456e-18
788,raw,zscore,BNU2,IACAS_1,-1.2078472127289187e-17
789,raw,zscore,BNU2,IBATRT,-1.2345696663272289e-17
790,raw,zscore,BNU2,IPCAS_1,-8.100487205709799e-18
791,raw,zscore,BNU2,IPCAS_2,-3.991637927465123e-18
792,raw,zscore,BNU2,IPCAS_3,-1.089045092710191e-17
793,raw,zscore,BNU2,IPCAS_4,-9.39803360137358e-18
794,raw,zscore,BNU2,IPCAS_5,-6.052537944362877e-18
795,raw,zscore,BNU2,IPCAS_6,-1.5783641618532838e-17
796,raw,zscore,BNU2,IPCAS_7,-6.205024365441786e-18
797,raw,zscore,BNU2,IPCAS_8,-6.4448320703863966e-18
798,raw,zscore,BNU2,JHNU,-2.6068983655495536e-18
799,raw,zscore,BNU2,MRN_1,-9.686019461124409e-18
800,raw,zscore,BNU2,NYU_1,-4.087292463291683e-18
801,raw,zscore,BNU2,NYU_2,-2.240656787668432e-17
802,raw,zscore,BNU2,SWU1,-1.468442750214622e-17
803,raw,zscore,BNU2,SWU2,-8.902861046068649e-18
804,raw,zscore,BNU2,SWU3,-1.506675985235454e-17
805,raw,zscore,BNU2,SWU4,-4.249339826628393e-18
806,raw,zscore,BNU2,UPSM_1,-4.400264654953471e-18
807,raw,zscore,BNU2,UWM,1.0578874610872592e-17
808,raw,zscore,BNU2,Utah1,-1.2136114544850691e-17
809,raw,zscore,BNU2,XHCUMS,-6.874487541745489e-18
810,raw,zscore,BNU3,BMB_1,-3.515362947483489e-18
811,raw,zscore,BNU3,BNU1,-4.454667927051077e-18
812,raw,zscore,BNU3,BNU2,-5.6675164466298694e-18
813,raw,zscore,BNU3,BNU3,-2.9001744316738784e-18
814,raw,zscore,BNU3,HNU1,-4.598474774545969e-18
815,raw,zscore,BNU3,IACAS_1,3.4976978070438735e-19
816,raw,zscore,BNU3,IBATRT,-1.4453328315227195e-17
817,raw,zscore,BNU3,IPCAS_1,-7.553942705755218e-18
818,raw,zscore,BNU3,IPCAS_2,-7.879719210585631e-18
819,raw,zscore,BNU3,IPCAS_3,5.8526042585130516e-18
820,raw,zscore,BNU3,IPCAS_4,-1.1348508645680394e-18
821,raw,zscore,BNU3,IPCAS_5,-3.535450735754823e-18
822,raw,zscore,BNU3,IPCAS_6,-1.784722727183925e-18
823,raw,zscore,BNU3,IPCAS_7,-3.921362611840737e-18
824,raw,zscore,BNU3,IPCAS_8,0.0
825,raw,zscore,BNU3,JHNU,7.421034575165511e-18
826,raw,zscore,BNU3,MRN_1,-4.000240595412246e-18
827,raw,zscore,BNU3,NYU_1,-4.2376977997061235e-18
828,raw,zscore,BNU3,NYU_2,1.4523565229039767e-19
829,raw,zscore,BNU3,SWU1,-1.693790086331208e-17
830,raw,zscore,BNU3,SWU2,4.159846154522129e-18
831,raw,zscore,BNU3,SWU3,-3.907603444781647e-18
832,raw,zscore,BNU3,SWU4,3.56944545436785e-18
833,raw,zscore,BNU3,UPSM_1,-5.459151871386124e-18
834,raw,zscore,BNU3,UWM,9.322935159353473e-18
835,raw,zscore,BNU3,Utah1,-1.217810802078443e-17
836,raw,zscore,BNU3,XHCUMS,-5.415710344558118e-18
837,raw,zscore,HNU1,BMB_1,2.872553722800794e-18
838,raw,zscore,HNU1,BNU1,-5.943214598898194e-18
839,raw,zscore,HNU1,BNU2,-5.68239918550456e-18
840,raw,zscore,HNU1,BNU3,-4.598474774545969e-18
841,raw,zscore,HNU1,HNU1,3.0935193937854703e-18
842,raw,zscore,HNU1,IACAS_1,-1.176408783552221e-18
843,raw,zscore,HNU1,IBATRT,-2.3201395453391025e-19
844,raw,zscore,HNU1,IPCAS_1,-1.3450084320806392e-18
845,raw,zscore,HNU1,IPCAS_2,-6.714534282027566e-18
846,raw,zscore,HNU1,IPCAS_3,1.8413805915389703e-18
847,raw,zscore,HNU1,IPCAS_4,-2.1836607485544494e-18
848,raw,zscore,HNU1,IPCAS_5,4.310641778225655e-18
849,raw,zscore,HNU1,IPCAS_6,1.6062504544655326e-18
850,raw,zscore,HNU1,IPCAS_7,2.3201395453391027e-18
851,raw,zscore,HNU1,IPCAS_8,1.1387187952584553e-18
852,raw,zscore,HNU1,JHNU,5.929245504755485e-18
853,raw,zscore,HNU1,MRN_1,2.1676561473851154e-18
854,raw,zscore,HNU1,NYU_1,-4.0834455997968205e-18
855,raw,zscore,HNU1,NYU_2,3.210255974683035e-18
856,raw,zscore,HNU1,SWU1,-4.651353742445934e-18
857,raw,zscore,HNU1,SWU2,2.1300716164836396e-18
858,raw,zscore,HNU1,SWU3,-6.705605622367349e-18
859,raw,zscore,HNU1,SWU4,2.1671633115804804e-18
860,raw,zscore,HNU1,UPSM_1,-2.071162306393515e-18
861,raw,zscore,HNU1,UWM,3.835964048293983e-18
862,raw,zscore,HNU1,Utah1,3.6925297803805347e-19
863,raw,zscore,HNU1,XHCUMS,-2.4376700663975563e-18
864,raw,zscore,IACAS_1,BMB_1,5.700914311404652e-18
865,raw,zscore,IACAS_1,BNU1,1.5131344860907192e-18
866,raw,zscore,IACAS_1,BNU2,-1.2078472127289187e-17
867,raw,zscore,IACAS_1,BNU3,3.4976978070438735e-19
868,raw,zscore,IACAS_1,HNU1,-1.176408783552221e-18
869,raw,zscore,IACAS_1,IACAS_1,5.062122644376224e-18
870,raw,zscore,IACAS_1,IBATRT,-1.1675540937835484e-17
871,raw,zscore,IACAS_1,IPCAS_1,-9.80310440292132e-18
872,raw,zscore,IACAS_1,IPCAS_2,-1.8745029863257996e-18
873,raw,zscore,IACAS_1,IPCAS_3,9.365600890255118e-18
874,raw,zscore,IACAS_1,IPCAS_4,-1.9538017223908235e-18
875,raw,zscore,IACAS_1,IPCAS_5,3.067953117803772e-18
876,raw,zscore,IACAS_1,IPCAS_6,1.6000962381648984e-19
877,raw,zscore,IACAS_1,IPCAS_7,-2.260648787766305e-18
878,raw,zscore,IACAS_1,IPCAS_8,5.728739618121241e-18
879,raw,zscore,IACAS_1,JHNU,8.070050592483836e-18
880,raw,zscore,IACAS_1,MRN_1,0.0
881,raw,zscore,IACAS_1,NYU_1,-8.923613635919625e-19
882,raw,zscore,IACAS_1,NYU_2,1.6873742147920747e-18
883,raw,zscore,IACAS_1,SWU1,-2.56265413143597e-18
884,raw,zscore,IACAS_1,SWU2,7.157311212112598e-18
885,raw,zscore,IACAS_1,SWU3,-7.09250578835097e-18
886,raw,zscore,IACAS_1,SWU4,4.035025296241918e-18
887,raw,zscore,IACAS_1,UPSM_1,8.95492456095794e-19
888,raw,zscore,IACAS_1,UWM,1.7490282726402467e-17
889,raw,zscore,IACAS_1,Utah1,-1.4061451789933956e-17
890,raw,zscore,IACAS_1,XHCUMS,-1.0875654118777043e-18
891,raw,zscore,IBATRT,BMB_1,-6.749496859168299e-18
892,raw,zscore,IBATRT,BNU1,-1.5880566790913274e-17
893,raw,zscore,IBATRT,BNU2,-1.2345696663272289e-17
894,raw,zscore,IBATRT,BNU3,-1.4453328315227195e-17
895,raw,zscore,IBATRT,HNU1,-2.3201395453391025e-19
896,raw,zscore,IBATRT,IACAS_1,-1.1675540937835484e-17
897,raw,zscore,IBATRT,IBATRT,-1.1136669817627693e-17
898,raw,zscore,IBATRT,IPCAS_1,-6.759168214006294e-19
899,raw,zscore,IBATRT,IPCAS_2,-5.800348863347757e-18
900,raw,zscore,IBATRT,IPCAS_3,0.0
901,raw,zscore,IBATRT,IPCAS_4,-5.6346246101092495e-18
902,raw,zscore,IBATRT,IPCAS_5,6.149767469573525e-18
903,raw,zscore,IBATRT,IPCAS_6,-9.28055818135641e-18
904,raw,zscore,IBATRT,IPCAS_7,3.770226761176042e-18
905,raw,zscore,IBATRT,IPCAS_8,-7.365522366155882e-19
906,raw,zscore,IBATRT,JHNU,8.12048840868686e-18
907,raw,zscore,IBATRT,MRN_1,-8.391994100162712e-18
908,raw,zscore,IBATRT,NYU_1,-4.5076996880874e-18
909,raw,zscore,IBATRT,NYU_2,-1.684538291742004e-17
910,raw,zscore,IBATRT,SWU1,-5.297122249632654e-19
911,raw,zscore,IBATRT,SWU2,-8.851181707056641e-19
912,raw,zscore,IBATRT,SWU3,-9.534820049338777e-18
913,raw,zscore,IBATRT,SWU4,-1.7576814737417445e-18
914,raw,zscore,IBATRT,UPSM_1,3.655977465382828e-18
915,raw,zscore,IBATRT,UWM,-4.772858493269011e-18
916,raw,zscore,IBATRT,Utah1,-1.153515706157294e-17
917,raw,zscore,IBATRT,XHCUMS,-2.9263021292565258e-18
