,Sxfm,Dxfm,Column,Row,Value
28031,ptr,zscore,32,51,-0.6637921402712589
28032,ptr,zscore,33,51,-1.3088924716124197
28033,ptr,zscore,34,51,0.5598959943291281
28034,ptr,zscore,35,51,-1.231055309418509
28035,ptr,zscore,36,51,-0.7938509575438771
28036,ptr,zscore,37,51,-2.846597941014944
28037,ptr,zscore,38,51,-1.1239312143118811
28038,ptr,zscore,39,51,-0.512436793072153
28039,ptr,zscore,40,51,-0.9624060015269685
28040,ptr,zscore,41,51,-0.6094144536431338
28041,ptr,zscore,42,51,-1.6308611529496588
28042,ptr,zscore,43,51,-0.5049735106433088
28043,ptr,zscore,44,51,-0.6652560614543657
28044,ptr,zscore,45,51,0.08992983227689232
28045,ptr,zscore,46,51,-0.6096383504559264
28046,ptr,zscore,47,51,0.12455642857953413
28047,ptr,zscore,48,51,-1.3340013012337018
28048,ptr,zscore,49,51,-1.3869340138355661
28049,ptr,zscore,50,51,0.01253063063158361
28050,ptr,zscore,51,51,0.0
28051,ptr,zscore,52,51,-0.36901619004516384
28052,ptr,zscore,53,51,-1.5186112850896574
28053,ptr,zscore,54,51,-1.0786103165682348
28054,ptr,zscore,55,51,-0.8669927641305785
28055,ptr,zscore,56,51,-2.0936851739334514
28056,ptr,zscore,57,51,-0.9527185655883902
28057,ptr,zscore,58,51,-0.98319942325998
28058,ptr,zscore,59,51,-1.3147274171939103
28059,ptr,zscore,60,51,-1.2674208143299475
28060,ptr,zscore,61,51,-1.0849320106039815
28061,ptr,zscore,62,51,-0.9130967995470267
28062,ptr,zscore,63,51,-1.4179819104845586
28063,ptr,zscore,64,51,-1.156957679527349
28064,ptr,zscore,65,51,-0.6747765583998246
28065,ptr,zscore,66,51,-0.7832377053246535
28066,ptr,zscore,67,51,-0.038616596375071484
28067,ptr,zscore,68,51,-2.35637277945952
28068,ptr,zscore,69,51,0.3945279127868582
28069,ptr,zscore,70,51,-1.406550872417989
28070,ptr,zscore,1,52,0.2452090448574346
28071,ptr,zscore,2,52,-0.3639418296109302
28072,ptr,zscore,3,52,-0.8188757363754191
28073,ptr,zscore,4,52,-0.6056048528190685
28074,ptr,zscore,5,52,-1.5981020340566934
28075,ptr,zscore,6,52,0.6291351870722871
28076,ptr,zscore,7,52,0.8135585491699744
28077,ptr,zscore,8,52,0.5389645016675434
28078,ptr,zscore,9,52,0.2674846457285043
28079,ptr,zscore,10,52,0.45847075145656097
28080,ptr,zscore,11,52,0.6817715368730427
28081,ptr,zscore,12,52,0.7429298684434175
28082,ptr,zscore,13,52,0.5622674291219534
28083,ptr,zscore,14,52,0.05990242193129321
28084,ptr,zscore,15,52,1.035932483020082
28085,ptr,zscore,16,52,-0.1390322141001811
28086,ptr,zscore,17,52,0.035785819347607606
28087,ptr,zscore,18,52,0.383706411839712
28088,ptr,zscore,19,52,-1.0368363712081778
28089,ptr,zscore,20,52,0.4742898695686248
28090,ptr,zscore,21,52,-0.517227542100842
28091,ptr,zscore,22,52,0.10746130997928646
28092,ptr,zscore,23,52,1.5768353399328778
28093,ptr,zscore,24,52,0.707652673700007
28094,ptr,zscore,25,52,1.2162665975125837
28095,ptr,zscore,26,52,1.2007273296191154
28096,ptr,zscore,27,52,-0.220034225066976
28097,ptr,zscore,28,52,0.39969076012806093
28098,ptr,zscore,29,52,-0.122357835343614
28099,ptr,zscore,30,52,1.3535671292892197
28100,ptr,zscore,31,52,0.3256731244625514
28101,ptr,zscore,32,52,0.3521472065708566
28102,ptr,zscore,33,52,-1.3299635208116272
28103,ptr,zscore,34,52,0.8712793354120058
28104,ptr,zscore,35,52,0.9448702274500533
28105,ptr,zscore,36,52,0.5428545887615008
28106,ptr,zscore,37,52,0.1240297655406671
28107,ptr,zscore,38,52,-1.0202103293981917
28108,ptr,zscore,39,52,-0.39395475212842745
28109,ptr,zscore,40,52,-1.38047258639551
28110,ptr,zscore,41,52,1.1456711558115436
28111,ptr,zscore,42,52,-0.42827403371886624
28112,ptr,zscore,43,52,0.4745234777164219
28113,ptr,zscore,44,52,-1.4611434361153866
28114,ptr,zscore,45,52,-0.400229215907579
28115,ptr,zscore,46,52,0.2386690244451921
28116,ptr,zscore,47,52,1.2076169782448376
28117,ptr,zscore,48,52,1.016510003497866
28118,ptr,zscore,49,52,0.0710797418898633
28119,ptr,zscore,50,52,0.703311676567881
28120,ptr,zscore,51,52,-0.36901619004516384
28121,ptr,zscore,52,52,0.0
28122,ptr,zscore,53,52,0.29099074710476486
28123,ptr,zscore,54,52,0.031488525895798765
28124,ptr,zscore,55,52,1.2772874483839929
28125,ptr,zscore,56,52,0.28491792435049723
28126,ptr,zscore,57,52,-0.2518568346612236
28127,ptr,zscore,58,52,0.5235870789538007
28128,ptr,zscore,59,52,0.477468099809908
28129,ptr,zscore,60,52,0.5897566575409509
28130,ptr,zscore,61,52,0.13295673178411763
28131,ptr,zscore,62,52,-1.267208383295413
28132,ptr,zscore,63,52,-0.38250976755520993
28133,ptr,zscore,64,52,-1.0936422138884032
28134,ptr,zscore,65,52,1.194507223103474
28135,ptr,zscore,66,52,1.0210407569864315
28136,ptr,zscore,67,52,1.0836368002127132
28137,ptr,zscore,68,52,-0.30292155444576063
28138,ptr,zscore,69,52,-0.7458674799975837
28139,ptr,zscore,70,52,-0.25936285636530393
28140,ptr,zscore,1,53,-1.0164375239842058
28141,ptr,zscore,2,53,-0.7277685319121155
28142,ptr,zscore,3,53,-1.185525859161046
28143,ptr,zscore,4,53,0.9720372504052368
28144,ptr,zscore,5,53,-1.353894875816369
28145,ptr,zscore,6,53,1.0195405000628424
28146,ptr,zscore,7,53,0.9665355986889627
28147,ptr,zscore,8,53,0.8111527968676918
28148,ptr,zscore,9,53,1.1431538157625536
28149,ptr,zscore,10,53,-0.06078532181782605
28150,ptr,zscore,11,53,0.38107440057361885
28151,ptr,zscore,12,53,0.32732255646536007
28152,ptr,zscore,13,53,1.2572531258045503
28153,ptr,zscore,14,53,0.8510968825609746
28154,ptr,zscore,15,53,0.7502004897880757
28155,ptr,zscore,16,53,-0.5232941115450681
28156,ptr,zscore,17,53,1.055653003678115
28157,ptr,zscore,18,53,0.6073769707206392
28158,ptr,zscore,19,53,-0.35202653150953933
28159,ptr,zscore,20,53,1.1046956872587954
28160,ptr,zscore,21,53,0.314770037729014
28161,ptr,zscore,22,53,1.3924326491068126
28162,ptr,zscore,23,53,0.8139532065027447
28163,ptr,zscore,24,53,1.1352816170353819
28164,ptr,zscore,25,53,0.7903244027759858
28165,ptr,zscore,26,53,1.0766756607845147
28166,ptr,zscore,27,53,-0.21050169331817895
28167,ptr,zscore,28,53,0.16509636593546861
28168,ptr,zscore,29,53,-0.14065764331653105
28169,ptr,zscore,30,53,1.0530912143320663
28170,ptr,zscore,31,53,0.7333812051848781
28171,ptr,zscore,32,53,0.8256488716923779
28172,ptr,zscore,33,53,-0.49471284749677824
28173,ptr,zscore,34,53,1.375718490487229
28174,ptr,zscore,35,53,-0.107128323396252
28175,ptr,zscore,36,53,0.09393724451736206
28176,ptr,zscore,37,53,1.1363415603882445
28177,ptr,zscore,38,53,-1.5551804286821735
28178,ptr,zscore,39,53,-0.43576416362688075
28179,ptr,zscore,40,53,-1.2295243309755597
28180,ptr,zscore,41,53,1.1271525366229795
28181,ptr,zscore,42,53,-0.8502847550324897
28182,ptr,zscore,43,53,0.10603206722688473
28183,ptr,zscore,44,53,-1.1162177498691324
28184,ptr,zscore,45,53,-0.8208096514644884
28185,ptr,zscore,46,53,0.018479995154876236
28186,ptr,zscore,47,53,0.9048161782868251
28187,ptr,zscore,48,53,1.4688340770932753
28188,ptr,zscore,49,53,0.9949272636211428
28189,ptr,zscore,50,53,0.555217143544393
28190,ptr,zscore,51,53,-1.5186112850896574
28191,ptr,zscore,52,53,0.29099074710476486
28192,ptr,zscore,53,53,0.0
28193,ptr,zscore,54,53,0.6431029214843218
28194,ptr,zscore,55,53,1.0392822034448015
28195,ptr,zscore,56,53,0.606358578351368
28196,ptr,zscore,57,53,1.4257912310758019
28197,ptr,zscore,58,53,0.8129516163546062
28198,ptr,zscore,59,53,0.594676958491806
28199,ptr,zscore,60,53,0.8437234415013461
28200,ptr,zscore,61,53,-0.9646465877500967
28201,ptr,zscore,62,53,-0.43982753120674395
28202,ptr,zscore,63,53,-0.5788047860699651
28203,ptr,zscore,64,53,-0.6582777903066166
28204,ptr,zscore,65,53,0.7083681440062058
28205,ptr,zscore,66,53,-0.17806634457252177
28206,ptr,zscore,67,53,1.4991712448019512
28207,ptr,zscore,68,53,1.5129247703593711
28208,ptr,zscore,69,53,-0.9847605575217276
28209,ptr,zscore,70,53,0.7543685576968477
28210,ptr,zscore,1,54,-0.3530667534466651
28211,ptr,zscore,2,54,0.010920566858727323
28212,ptr,zscore,3,54,-0.4742880405276097
28213,ptr,zscore,4,54,0.013596674974056333
28214,ptr,zscore,5,54,-1.1992900839310778
28215,ptr,zscore,6,54,0.21419369406101724
28216,ptr,zscore,7,54,0.6727665310972047
28217,ptr,zscore,8,54,0.5546481004831024
28218,ptr,zscore,9,54,1.0179494168211438
28219,ptr,zscore,10,54,1.5882136242491882
28220,ptr,zscore,11,54,-0.6522663108873279
28221,ptr,zscore,12,54,0.4317335472068258
28222,ptr,zscore,13,54,1.2263061774404878
28223,ptr,zscore,14,54,-0.4614674833680009
28224,ptr,zscore,15,54,0.45509125522245414
28225,ptr,zscore,16,54,0.03528252254831989
28226,ptr,zscore,17,54,0.10664825936804934
28227,ptr,zscore,18,54,0.8389309620021245
28228,ptr,zscore,19,54,0.6401423961083647
28229,ptr,zscore,20,54,0.26118936846262286
28230,ptr,zscore,21,54,1.0632731604192092
28231,ptr,zscore,22,54,0.4529641420031588
28232,ptr,zscore,23,54,1.061537826396193
28233,ptr,zscore,24,54,-0.19505608678353967
28234,ptr,zscore,25,54,0.47283478532233375
28235,ptr,zscore,26,54,0.16936666259195435
28236,ptr,zscore,27,54,-0.07030169440191565
28237,ptr,zscore,28,54,0.731642887364356
28238,ptr,zscore,29,54,0.5461794208122858
28239,ptr,zscore,30,54,1.411783681614543
28240,ptr,zscore,31,54,2.2528798530903993
28241,ptr,zscore,32,54,1.107985313014082
28242,ptr,zscore,33,54,-1.0549520089928202
28243,ptr,zscore,34,54,1.0343232071840236
28244,ptr,zscore,35,54,0.5661103181592095
28245,ptr,zscore,36,54,0.2552790177062608
28246,ptr,zscore,37,54,1.3170473465041985
28247,ptr,zscore,38,54,-1.0039594472559212
28248,ptr,zscore,39,54,-0.09638516290164305
28249,ptr,zscore,40,54,-1.1331855143857672
28250,ptr,zscore,41,54,0.47200806651696114
28251,ptr,zscore,42,54,-0.9384977829649792
28252,ptr,zscore,43,54,0.5427511486437683
28253,ptr,zscore,44,54,-0.36312340325072356
28254,ptr,zscore,45,54,-0.3730292599647269
28255,ptr,zscore,46,54,-0.7637373184516856
28256,ptr,zscore,47,54,1.91909347949141
28257,ptr,zscore,48,54,0.5919948938308656
28258,ptr,zscore,49,54,0.09459923059181809
28259,ptr,zscore,50,54,1.6644184520499357
28260,ptr,zscore,51,54,-1.0786103165682348
28261,ptr,zscore,52,54,0.031488525895798765
28262,ptr,zscore,53,54,0.6431029214843218
28263,ptr,zscore,54,54,0.0
28264,ptr,zscore,55,54,-0.5026067612773807
28265,ptr,zscore,56,54,0.6080736910825701
28266,ptr,zscore,57,54,0.41991343264020636
28267,ptr,zscore,58,54,0.7433654937830273
28268,ptr,zscore,59,54,0.18729681616491475
28269,ptr,zscore,60,54,0.30194088713155137
28270,ptr,zscore,61,54,-0.6894253871425011
28271,ptr,zscore,62,54,0.2205428961375039
28272,ptr,zscore,63,54,-0.1905078275520327
28273,ptr,zscore,64,54,-0.6348983442980092
28274,ptr,zscore,65,54,0.6356101350278467
28275,ptr,zscore,66,54,1.0595167084583756
28276,ptr,zscore,67,54,0.7930959549931053
28277,ptr,zscore,68,54,0.1285284635091463
28278,ptr,zscore,69,54,-0.872366449740578
28279,ptr,zscore,70,54,0.8250805603720105
28280,ptr,zscore,1,55,1.3725973901992232
28281,ptr,zscore,2,55,-1.1014933483797424
28282,ptr,zscore,3,55,-0.7629161786056442
28283,ptr,zscore,4,55,-0.7967990532455974
28284,ptr,zscore,5,55,-1.068598292354864
28285,ptr,zscore,6,55,1.3051721626948933
28286,ptr,zscore,7,55,2.78574525154694
28287,ptr,zscore,8,55,0.5679888186340368
28288,ptr,zscore,9,55,0.8441244716324413
28289,ptr,zscore,10,55,1.1031198721375577
28290,ptr,zscore,11,55,0.8617293875049411
28291,ptr,zscore,12,55,0.028896519296181217
28292,ptr,zscore,13,55,0.6306095775497336
28293,ptr,zscore,14,55,0.3955639676418423
28294,ptr,zscore,15,55,0.985158756053104
28295,ptr,zscore,16,55,-0.8153858717076667
28296,ptr,zscore,17,55,2.1094730759583236
28297,ptr,zscore,18,55,1.1419532567072737
28298,ptr,zscore,19,55,-0.8940638987499975
28299,ptr,zscore,20,55,0.12305556187098825
28300,ptr,zscore,21,55,-1.0659935344001485
28301,ptr,zscore,22,55,0.4940909985022119
28302,ptr,zscore,23,55,2.703517280309468
28303,ptr,zscore,24,55,0.4807329484179874
28304,ptr,zscore,25,55,1.5522103654486274
28305,ptr,zscore,26,55,0.5676212246975997
28306,ptr,zscore,27,55,0.03225864562781724
28307,ptr,zscore,28,55,-0.5607839941462601
28308,ptr,zscore,29,55,-1.0511071251566788
28309,ptr,zscore,30,55,2.3788009619521824
28310,ptr,zscore,31,55,0.3571231351386348
28311,ptr,zscore,32,55,0.09418945090063792
28312,ptr,zscore,33,55,-1.2097862839285642
28313,ptr,zscore,34,55,1.820318920506739
28314,ptr,zscore,35,55,1.082027499820527
28315,ptr,zscore,36,55,0.882542801413656
28316,ptr,zscore,37,55,-0.6220304500753993
28317,ptr,zscore,38,55,-0.9072288618162876
28318,ptr,zscore,39,55,-0.03750175678024907
28319,ptr,zscore,40,55,-1.048899756545185
28320,ptr,zscore,41,55,2.140336218238971
28321,ptr,zscore,42,55,-0.9153973816743968
28322,ptr,zscore,43,55,0.5026705493522392
28323,ptr,zscore,44,55,-1.2598525527480091
28324,ptr,zscore,45,55,-1.284213341656972
28325,ptr,zscore,46,55,0.03776676374019649
28326,ptr,zscore,47,55,1.7074396608160614
28327,ptr,zscore,48,55,0.6050643157479946
28328,ptr,zscore,49,55,0.9200111384451026
28329,ptr,zscore,50,55,1.102257782725055
28330,ptr,zscore,51,55,-0.8669927641305785
28331,ptr,zscore,52,55,1.2772874483839929
28332,ptr,zscore,53,55,1.0392822034448015
28333,ptr,zscore,54,55,-0.5026067612773807
28334,ptr,zscore,55,55,0.0
28335,ptr,zscore,56,55,-0.836275327008827
28336,ptr,zscore,57,55,1.615968070246161
28337,ptr,zscore,58,55,2.3192368840019917
28338,ptr,zscore,59,55,-0.31604657701194316
28339,ptr,zscore,60,55,0.6465401652414781
28340,ptr,zscore,61,55,-0.5267853907625321
28341,ptr,zscore,62,55,-0.031324402848974
28342,ptr,zscore,63,55,-1.7134042676670336
28343,ptr,zscore,64,55,-1.0601482682015608
28344,ptr,zscore,65,55,1.3491913546376388
28345,ptr,zscore,66,55,1.42411849704392
28346,ptr,zscore,67,55,1.1717171211945343
28347,ptr,zscore,68,55,-0.9186219320891527
28348,ptr,zscore,69,55,-1.108796590066041
28349,ptr,zscore,70,55,1.3612800090604775
28350,ptr,zscore,1,56,0.4545533825839747
28351,ptr,zscore,2,56,-0.3986592378866495
28352,ptr,zscore,3,56,-0.44988709776715946
28353,ptr,zscore,4,56,-0.6516387287293847
28354,ptr,zscore,5,56,-1.1303235020498938
28355,ptr,zscore,6,56,0.9338638996760903
28356,ptr,zscore,7,56,0.31367561957878476
28357,ptr,zscore,8,56,1.1845806720601662
28358,ptr,zscore,9,56,1.36178631686696
28359,ptr,zscore,10,56,2.057472243520945
28360,ptr,zscore,11,56,-0.1590891601230331
28361,ptr,zscore,12,56,1.0815147954292472
28362,ptr,zscore,13,56,1.1624199399650004
28363,ptr,zscore,14,56,0.46176462459498335
28364,ptr,zscore,15,56,1.1314575969710705
28365,ptr,zscore,16,56,0.00651976873227684
28366,ptr,zscore,17,56,0.5193812638245069
28367,ptr,zscore,18,56,0.9907198924707336
28368,ptr,zscore,19,56,0.11521260965218338
28369,ptr,zscore,20,56,-0.08107615449085438
28370,ptr,zscore,21,56,0.6965054767090525
28371,ptr,zscore,22,56,0.763602372492854
28372,ptr,zscore,23,56,1.6956366705400732
28373,ptr,zscore,24,56,-0.5468162952283402
28374,ptr,zscore,25,56,1.3008570042095762
28375,ptr,zscore,26,56,0.2662378222753739
28376,ptr,zscore,27,56,0.9540779579310025
28377,ptr,zscore,28,56,0.24809003009156305
28378,ptr,zscore,29,56,0.24489231468417277
28379,ptr,zscore,30,56,1.8817936286880337
28380,ptr,zscore,31,56,1.090581076081586
28381,ptr,zscore,32,56,0.23240446395776737
28382,ptr,zscore,33,56,-0.9697877709332821
28383,ptr,zscore,34,56,0.8691691308686896
28384,ptr,zscore,35,56,1.161053336896209
28385,ptr,zscore,36,56,0.9437265617913068
28386,ptr,zscore,37,56,0.1580674356260066
28387,ptr,zscore,38,56,-0.9135382180834832
28388,ptr,zscore,39,56,-0.9914447744355733
28389,ptr,zscore,40,56,-1.116069052476167
28390,ptr,zscore,41,56,1.4747346342339607
28391,ptr,zscore,42,56,-1.0493523766006887
28392,ptr,zscore,43,56,1.1614331886072793
28393,ptr,zscore,44,56,-1.2228212301197834
28394,ptr,zscore,45,56,-0.810319126453162
28395,ptr,zscore,46,56,-0.6169968968001027
28396,ptr,zscore,47,56,2.6835154210579577
28397,ptr,zscore,48,56,0.6068007938039808
28398,ptr,zscore,49,56,0.972037224667618
28399,ptr,zscore,50,56,2.402572357916577
28400,ptr,zscore,51,56,-2.0936851739334514
28401,ptr,zscore,52,56,0.28491792435049723
28402,ptr,zscore,53,56,0.606358578351368
28403,ptr,zscore,54,56,0.6080736910825701
28404,ptr,zscore,55,56,-0.836275327008827
28405,ptr,zscore,56,56,0.0
28406,ptr,zscore,57,56,0.958553204662164
28407,ptr,zscore,58,56,1.2800951991035732
28408,ptr,zscore,59,56,-0.47835915992118233
28409,ptr,zscore,60,56,0.6409557132449197
28410,ptr,zscore,61,56,-0.6758632886807107
28411,ptr,zscore,62,56,1.7516723249531743
28412,ptr,zscore,63,56,-0.6611916024907232
28413,ptr,zscore,64,56,-0.24547232040303943
28414,ptr,zscore,65,56,0.34432101847502306
28415,ptr,zscore,66,56,0.769185611855983
28416,ptr,zscore,67,56,1.2508945191577994
28417,ptr,zscore,68,56,0.3604512413540941
28418,ptr,zscore,69,56,-1.270628392980608
28419,ptr,zscore,70,56,0.08690023056313255
28420,ptr,zscore,1,57,-1.3322179710451068
28421,ptr,zscore,2,57,-0.7943147829078769
28422,ptr,zscore,3,57,-1.1141272037395016
28423,ptr,zscore,4,57,-0.644833459992583
28424,ptr,zscore,5,57,-1.2742092674585745
28425,ptr,zscore,6,57,0.5068363687437415
28426,ptr,zscore,7,57,2.177307615647172
28427,ptr,zscore,8,57,0.9634692735034239
28428,ptr,zscore,9,57,0.6299561772932306
28429,ptr,zscore,10,57,0.7397985373257263
28430,ptr,zscore,11,57,0.6504276992844047
28431,ptr,zscore,12,57,0.7475536164168943
28432,ptr,zscore,13,57,1.4416413036804556
28433,ptr,zscore,14,57,0.7672896240388195
28434,ptr,zscore,15,57,0.35466065204433417
28435,ptr,zscore,16,57,-0.29564381979811005
28436,ptr,zscore,17,57,0.685733164315159
28437,ptr,zscore,18,57,1.2706876117742556
28438,ptr,zscore,19,57,-0.8190380971881986
28439,ptr,zscore,20,57,1.3807483874346593
28440,ptr,zscore,21,57,-0.10869233414876228
28441,ptr,zscore,22,57,0.395459175141307
28442,ptr,zscore,23,57,1.4292569690648822
28443,ptr,zscore,24,57,-0.3964619459455125
28444,ptr,zscore,25,57,1.0332018709849324
28445,ptr,zscore,26,57,0.31221713040039456
28446,ptr,zscore,27,57,-0.8337055771237497
28447,ptr,zscore,28,57,-0.5278329404050238
28448,ptr,zscore,29,57,-0.4614316207742207
28449,ptr,zscore,30,57,1.3585068310970814
28450,ptr,zscore,31,57,0.18646425599658528
28451,ptr,zscore,32,57,0.22623295907017496
28452,ptr,zscore,33,57,-0.7845017300234562
28453,ptr,zscore,34,57,2.387350963920681
28454,ptr,zscore,35,57,-0.40507690860708
28455,ptr,zscore,36,57,-0.7130887186196924
28456,ptr,zscore,37,57,0.15526439878293002
28457,ptr,zscore,38,57,-1.2071234298777107
28458,ptr,zscore,39,57,-0.6293815324454302
28459,ptr,zscore,40,57,-1.204830116729728
28460,ptr,zscore,41,57,0.6087895597931308
28461,ptr,zscore,42,57,-1.0197292449815538
28462,ptr,zscore,43,57,0.5815484250974935
28463,ptr,zscore,44,57,-1.1684484934467902
28464,ptr,zscore,45,57,-0.259502765858509
28465,ptr,zscore,46,57,-0.3955003259307918
28466,ptr,zscore,47,57,0.6544310592383081
28467,ptr,zscore,48,57,1.537229374437787
28468,ptr,zscore,49,57,0.7722701616385672
28469,ptr,zscore,50,57,0.5656689527910717
28470,ptr,zscore,51,57,-0.9527185655883902
28471,ptr,zscore,52,57,-0.2518568346612236
28472,ptr,zscore,53,57,1.4257912310758019
28473,ptr,zscore,54,57,0.41991343264020636
28474,ptr,zscore,55,57,1.615968070246161
28475,ptr,zscore,56,57,0.958553204662164
28476,ptr,zscore,57,57,0.0
28477,ptr,zscore,58,57,1.2509660446717614
28478,ptr,zscore,59,57,-0.22690570842032048
28479,ptr,zscore,60,57,0.37539341938390747
28480,ptr,zscore,61,57,-1.441108189286043
28481,ptr,zscore,62,57,-0.8375470456073321
28482,ptr,zscore,63,57,-0.7952213173231978
28483,ptr,zscore,64,57,-0.6649789337064814
28484,ptr,zscore,65,57,0.5045929502205979
28485,ptr,zscore,66,57,0.27317676110387207
28486,ptr,zscore,67,57,1.1974738810798085
28487,ptr,zscore,68,57,1.7253427834814943
28488,ptr,zscore,69,57,-0.8504114869110447
28489,ptr,zscore,70,57,-0.11720199801694164
28490,ptr,zscore,1,58,-1.0242737911817716
28491,ptr,zscore,2,58,-0.9539874179003434
28492,ptr,zscore,3,58,-1.288912236968733
28493,ptr,zscore,4,58,1.2187817163440502
28494,ptr,zscore,5,58,-1.0805092373956153
28495,ptr,zscore,6,58,0.4599556573605575
28496,ptr,zscore,7,58,2.0299463363687793
28497,ptr,zscore,8,58,1.3337579035834624
28498,ptr,zscore,9,58,2.0881229375734205
28499,ptr,zscore,10,58,0.2044583141727583
28500,ptr,zscore,11,58,1.2921962793700232
28501,ptr,zscore,12,58,0.8324012592492387
28502,ptr,zscore,13,58,1.7301542820750615
28503,ptr,zscore,14,58,1.2138308230761188
28504,ptr,zscore,15,58,1.4352261502604202
28505,ptr,zscore,16,58,-0.08542505255500414
28506,ptr,zscore,17,58,1.3528812956560767
28507,ptr,zscore,18,58,0.8886071490532423
28508,ptr,zscore,19,58,-0.41478362198565877
28509,ptr,zscore,20,58,2.8403257625302647
28510,ptr,zscore,21,58,0.5054756206946609
28511,ptr,zscore,22,58,1.2361371749434336
28512,ptr,zscore,23,58,0.47117098665539264
28513,ptr,zscore,24,58,1.1393036888587555
28514,ptr,zscore,25,58,0.9408392025451391
28515,ptr,zscore,26,58,0.9874887735884764
28516,ptr,zscore,27,58,-0.37319773996566086
28517,ptr,zscore,28,58,-0.05826957235378235
28518,ptr,zscore,29,58,-0.08529103524426224
28519,ptr,zscore,30,58,1.0752698382349881
28520,ptr,zscore,31,58,0.7854493272380064
28521,ptr,zscore,32,58,0.46508688497313666
28522,ptr,zscore,33,58,-0.06354454048166487
28523,ptr,zscore,34,58,2.3955425435108983
28524,ptr,zscore,35,58,-0.6761747678555304
28525,ptr,zscore,36,58,-0.9172477877272616
28526,ptr,zscore,37,58,0.9624078232240477
28527,ptr,zscore,38,58,-1.5919774102414548
28528,ptr,zscore,39,58,0.866153317404398
28529,ptr,zscore,40,58,-1.0142944112453525
28530,ptr,zscore,41,58,0.5014197913279698
28531,ptr,zscore,42,58,-0.9259784083002172
28532,ptr,zscore,43,58,0.6586022306348286
28533,ptr,zscore,44,58,-0.5395170098773299
28534,ptr,zscore,45,58,-0.42651738328209743
28535,ptr,zscore,46,58,0.34766236797217187
28536,ptr,zscore,47,58,1.0311597723764505
28537,ptr,zscore,48,58,1.6677146138214132
28538,ptr,zscore,49,58,1.1191625875197193
28539,ptr,zscore,50,58,0.7463200158006572
28540,ptr,zscore,51,58,-0.98319942325998
28541,ptr,zscore,52,58,0.5235870789538007
28542,ptr,zscore,53,58,0.8129516163546062
28543,ptr,zscore,54,58,0.7433654937830273
28544,ptr,zscore,55,58,2.3192368840019917
28545,ptr,zscore,56,58,1.2800951991035732
28546,ptr,zscore,57,58,1.2509660446717614
28547,ptr,zscore,58,58,0.0
28548,ptr,zscore,59,58,-0.14531504315798446
28549,ptr,zscore,60,58,0.45061379983187067
28550,ptr,zscore,61,58,-0.6487752333243438
28551,ptr,zscore,62,58,-0.543162651864713
28552,ptr,zscore,63,58,-0.6894464303201513
28553,ptr,zscore,64,58,-0.07702872852047142
28554,ptr,zscore,65,58,0.5977576167537768
28555,ptr,zscore,66,58,-0.06258042593954337
28556,ptr,zscore,67,58,0.8959190601471064
28557,ptr,zscore,68,58,2.463552755087312
28558,ptr,zscore,69,58,-0.6010750802376934
28559,ptr,zscore,70,58,0.7489513305008509
28560,ptr,zscore,1,59,0.3682975484513425
28561,ptr,zscore,2,59,-0.4859230887343107
28562,ptr,zscore,3,59,0.17162624303836854
28563,ptr,zscore,4,59,-0.009631257620642618
28564,ptr,zscore,5,59,-1.3378761246202235
28565,ptr,zscore,6,59,-0.5083205867852866
28566,ptr,zscore,7,59,0.49807207985864127
28567,ptr,zscore,8,59,0.3978562191275345
28568,ptr,zscore,9,59,0.18678858435352072
28569,ptr,zscore,10,59,0.2829772183820672
28570,ptr,zscore,11,59,-0.01717863667034943
28571,ptr,zscore,12,59,-0.6467339889314964
28572,ptr,zscore,13,59,0.2611777115183714
28573,ptr,zscore,14,59,-0.06019539930110992
28574,ptr,zscore,15,59,1.212676173873482
28575,ptr,zscore,16,59,-0.36023378894920416
28576,ptr,zscore,17,59,0.7578167537423216
28577,ptr,zscore,18,59,0.5506617692542211
28578,ptr,zscore,19,59,0.19663695102510353
28579,ptr,zscore,20,59,-0.36428967863917994
28580,ptr,zscore,21,59,1.0160771734870608
28581,ptr,zscore,22,59,0.11041601212979674
28582,ptr,zscore,23,59,0.5065742831345071
28583,ptr,zscore,24,59,0.652032295300638
28584,ptr,zscore,25,59,0.5585015062402899
28585,ptr,zscore,26,59,1.1171112240159538
28586,ptr,zscore,27,59,0.4898603937595946
28587,ptr,zscore,28,59,1.2832273443227922
28588,ptr,zscore,29,59,0.5464181133351855
28589,ptr,zscore,30,59,1.3892883008833599
28590,ptr,zscore,31,59,1.1415136461972446
28591,ptr,zscore,32,59,1.1254689031074079
28592,ptr,zscore,33,59,-1.0456832545516987
28593,ptr,zscore,34,59,0.44719062243246005
28594,ptr,zscore,35,59,0.15707338789755795
28595,ptr,zscore,36,59,0.9108574569780072
28596,ptr,zscore,37,59,1.3220129596676127
28597,ptr,zscore,38,59,0.280367964521382
28598,ptr,zscore,39,59,-0.35269586416017634
28599,ptr,zscore,40,59,-1.1047167283017414
28600,ptr,zscore,41,59,0.5297311242415726
28601,ptr,zscore,42,59,-0.3782993424286328
28602,ptr,zscore,43,59,0.0771413838714994
28603,ptr,zscore,44,59,-1.0939486737126047
28604,ptr,zscore,45,59,-0.628714030166597
28605,ptr,zscore,46,59,-0.13979614267607346
28606,ptr,zscore,47,59,0.771095827119137
28607,ptr,zscore,48,59,-0.05382719789980263
28608,ptr,zscore,49,59,-0.23937669692752395
